id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
717732,Roy,,Lambeth,51.45768298,-0.107475751,Private room,45,1,26,2015/1/31,0.9,1,309
2020288,Nan,,Southwark,51.49391764,-0.039034559,Private room,69,1,9,2014/6/2,0.6,1,0
1089318,Tara,,Southwark,51.49848672,-0.082103206,Entire home/apt,140,3,67,2015/3/31,2.2,2,297
5755830,Maria Paola,,Southwark,51.49624915,-0.096557029,Private room,41,1,0,,,1,54
5112872,Ben,,Lewisham,51.46292799,-0.01400803,Private room,48,1,0,,,1,62
335154,Fiona,,Hammersmith and Fulham,51.46865879,-0.205523356,Entire home/apt,100,3,10,2014/10/20,0.3,1,250
98750,Zata,,Hammersmith and Fulham,51.4784508,-0.193279286,Entire home/apt,99,1,27,2015/3/9,1.2,1,357
3903325,Olga,,Hammersmith and Fulham,51.49088088,-0.211457273,Entire home/apt,75,4,3,2014/10/31,0.5,1,184
3300170,David,,Kensington and Chelsea,51.49790758,-0.164747925,Entire home/apt,129,1,11,2015/3/9,1.6,1,337
5844666,Keli,,Kensington and Chelsea,51.50763135,-0.201079839,Entire home/apt,225,4,0,,,4,358
4260226,Sue,,Hackney,51.52695817,-0.087398375,Entire home/apt,165,3,1,2014/10/11,0.2,1,6
3306596,Lavinia,,Hammersmith and Fulham,51.48226222,-0.200578628,Private room,65,2,19,2015/2/28,2.2,1,364
278852,Inara,,Tower Hamlets,51.52034553,-0.010986299,Private room,32,1,35,2015/3/9,0.9,1,347
5444676,Corinna,,Hammersmith and Fulham,51.47470191,-0.209598299,Private room,70,1,0,,,1,243
4802889,Justin,,Hackney,51.53022567,-0.081455547,Private room,65,2,0,,,1,42
3120012,James,,Hackney,51.54591568,-0.049802794,Entire home/apt,95,3,10,2015/1/5,1.5,1,212
4390266,(We Are) Charlie & Charly,,Hackney,51.54082144,-0.049185433,Private room,40,1,1,2015/1/27,0.4,1,96
5542837,Amelie,,Hackney,51.54235417,-0.057640711,Entire home/apt,119,1,0,,,13,326
789371,Letitia,,Hackney,51.5561199,-0.074811543,Entire home/apt,65,2,2,2014/6/10,0.1,1,103
4980294,Maria,,Haringey,51.59687365,-0.114454966,Entire home/apt,173,1,0,,,1,262
5716147,Daniel,,Westminster,51.49176484,-0.124779541,Entire home/apt,5000,1,0,,,2,365
60223,Toyin,,Ealing,51.49621396,-0.311609104,Private room,40,2,13,2015/3/18,0.3,2,280
3199562,Daniel,,Barnet,51.63027616,-0.268607621,Shared room,65,1,3,2014/10/19,0.3,3,365
3518806,Maggie,,Waltham Forest,51.58385926,-0.003103017,Private room,45,1,10,2015/3/25,1.6,1,365
1250142,Becky,,Waltham Forest,51.56224686,-0.001255747,Entire home/apt,100,5,11,2015/4/5,0.6,1,73
5369929,Faisal,,Redbridge,51.57448889,0.066781793,Entire home/apt,70,1,0,,,1,23
221860,Ken,,Lambeth,51.46454495,-0.097538244,Private room,35,2,2,2015/4/1,0.8,2,270
2773851,Valentina,,Lambeth,51.47485797,-0.118266015,Private room,45,1,0,,,1,134
3798099,Ona,,Lambeth,51.4707932,-0.101852259,Private room,35,1,15,2015/1/24,2,3,292
1485962,Ann,,Lambeth,51.44121251,-0.095038075,Private room,41,1,4,2014/9/16,0.2,2,365
4442655,Sarah,,Lambeth,51.460642,-0.109623235,Entire home/apt,155,1,3,2015/1/2,0.6,1,348
1384450,TalmaRoad,,Lambeth,51.46049365,-0.111378817,Private room,65,5,0,,,1,365
1148704,Andres,,Lambeth,51.46797263,-0.114824642,Private room,60,1,0,,,1,365
3276457,Mamoon,,Lambeth,51.50652081,-0.10746284,Entire home/apt,99,2,2,2014/9/22,0.3,3,365
1088990,Toktam,,Southwark,51.4792253,-0.081831397,Entire home/apt,62,2,10,2015/1/25,1,1,156
5527793,Christian,,Lewisham,51.46557607,-0.021264738,Private room,40,1,2,2015/3/31,2,1,81
1608887,Nil And Priyani,,Lewisham,51.44600131,0.005017745,Private room,25,2,45,2015/4/1,3.1,1,55
814976,Ulla,,Westminster,51.49825878,-0.17951368,Entire home/apt,450,3,28,2015/1/3,1,1,282
536211,Andrew,,Westminster,51.49030073,-0.142331392,Entire home/apt,143,3,71,2015/2/21,2.2,3,281
1580412,James,,Hackney,51.54441286,-0.07516738,Entire home/apt,110,4,20,2015/3/24,1.1,1,186
763889,Kirstie,,Islington,51.53011108,-0.105217068,Private room,50,4,16,2015/3/30,0.7,1,63
507165,Tristan,,Tower Hamlets,51.52611813,-0.023028959,Entire home/apt,90,2,43,2015/1/3,1.4,1,215
435450,Claire,,Tower Hamlets,51.52257669,-0.03209653,Entire home/apt,95,2,31,2014/12/22,1.1,1,31
4790804,Daniel,,Tower Hamlets,51.53269625,-0.060569367,Entire home/apt,79,2,4,2015/2/24,1.3,1,50
3595018,Marina,,Tower Hamlets,51.52651516,-0.057500612,Private room,35,1,0,,,1,241
499145,Rene,,Tower Hamlets,51.52656355,-0.06402327,Entire home/apt,80,4,28,2015/2/28,0.9,1,278
2002803,Thomas,,Tower Hamlets,51.52707206,-0.064805486,Entire home/apt,110,1,8,2015/3/30,0.5,1,328
2502777,Riz & Claudia,,Tower Hamlets,51.52468303,-0.009612901,Private room,35,1,41,2014/12/25,3.3,1,0
2626152,Thijs,,Southwark,51.50070731,-0.078803754,Entire home/apt,100,2,5,2014/11/17,0.5,1,35
4605522,Brooke,,Islington,51.56400474,-0.116354914,Entire home/apt,150,2,0,,,1,318
4657804,Gianmaria,,Islington,51.55161299,-0.108188833,Entire home/apt,90,4,0,,,2,107
5613160,Loren & Dani,,Islington,51.55828399,-0.091836913,Private room,60,1,0,,,2,102
700572,Andrew,,Islington,51.53275713,-0.113144172,Private room,70,3,118,2015/4/3,3.9,1,319
4414794,Lottie,,Hackney,51.56046232,-0.083257015,Entire home/apt,75,1,0,,,1,3
3618385,Alan,,Hackney,51.54399258,-0.074263866,Entire home/apt,160,2,16,2015/3/14,2.1,4,341
1055913,Alan,,Hackney,51.54639932,-0.075650734,Entire home/apt,99,1,77,2015/3/22,3.3,4,293
4135889,Rachel,,Hackney,51.5354005,-0.078023913,Entire home/apt,149,4,6,2015/3/30,1,1,355
1938552,Ikram,,Ealing,51.51060217,-0.289107038,Entire home/apt,100,7,0,,,1,236
5227876,Paul,,Camden,51.53505512,-0.139550321,Entire home/apt,250,2,6,2015/4/3,3.2,1,43
1912673,Natalia,,Hackney,51.55040034,-0.06681779,Private room,45,1,4,2014/11/19,0.2,1,365
5589692,Stephen,,Wandsworth,51.45175426,-0.202722266,Entire home/apt,181,1,0,,,1,128
5860981,Grace,,Hackney,51.56407973,-0.048431548,Entire home/apt,60,2,0,,,1,164
2265730,Jeff,,Camden,51.51438887,-0.126668775,Entire home/apt,320,2,6,2014/7/21,0.5,9,239
5688573,Alison,,Wandsworth,51.4736168,-0.156275051,Entire home/apt,160,3,0,,,1,322
5118821,Sophie,,Wandsworth,51.46517738,-0.152957365,Private room,55,1,0,,,1,364
5703961,Gala,,Hackney,51.54178014,-0.056197635,Entire home/apt,220,5,0,,,1,359
4139545,Mara,,Hackney,51.54635664,-0.039234934,Private room,39,1,1,2014/10/20,0.2,1,174
313870,Tanya,,Islington,51.54647053,-0.103646074,Entire home/apt,185,5,7,2014/12/27,0.2,1,13
4714062,Andrew,,Islington,51.55124147,-0.08137997,Private room,40,3,1,2014/12/17,0.3,1,101
895567,Safia,,Lewisham,51.44851031,-0.001147124,Entire home/apt,139,2,2,2013/3/4,0.1,7,365
5010435,Alice,,Kensington and Chelsea,51.49233498,-0.191456967,Entire home/apt,180,5,0,,,97,309
433867,Jonathan,,Newham,51.54651388,0.006507444,Private room,60,1,6,2014/7/22,0.3,1,365
4813924,Alix,,Greenwich,51.48224574,-0.021377759,Private room,32,1,1,2014/12/16,0.3,1,97
813437,Kristin,,Southwark,51.49986737,-0.055419618,Entire home/apt,120,2,21,2015/3/16,1.4,2,306
2077504,Marco,,Westminster,51.5236238,-0.166929942,Private room,100,1,0,,,1,365
5635955,Nick,,Islington,51.56113745,-0.104488069,Entire home/apt,92,1,0,,,1,365
2754047,Thomas,,Lewisham,51.46307394,-0.015675315,Private room,95,1,2,2014/11/15,0.3,1,248
1116249,Jo,,Wandsworth,51.44059873,-0.197688799,Private room,60,1,31,2015/2/26,1.3,2,332
3541165,Anveer,,Tower Hamlets,51.51449552,-0.063187933,Entire home/apt,85,2,3,2015/1/8,0.5,20,358
877864,Gregory,,Hackney,51.56500513,-0.100079734,Private room,45,1,114,2015/3/19,4.9,1,154
2932343,Richard,,Lewisham,51.43753512,-0.012156212,Entire home/apt,70,1,0,,,1,365
5636442,Sidney,,Lewisham,51.47215551,-0.031879904,Private room,30,1,0,,,48,290
5468995,Sidney,,Lewisham,51.47354297,-0.02862989,Private room,35,1,0,,,48,311
5389133,Sarah,,Lewisham,51.46710115,-0.026602031,Private room,20,1,0,,,1,41
1477750,Fabien,,Hammersmith and Fulham,51.47241277,-0.18741825,Shared room,60,2,1,2013/9/27,0.1,1,64
637560,Bert,,Ealing,51.50829461,-0.285239758,Entire home/apt,240,3,11,2015/1/6,0.5,5,312
751469,Elizabeth,,Wandsworth,51.47186037,-0.174484442,Entire home/apt,128,3,70,2015/4/2,2.4,1,254
425535,Ken,,Lambeth,51.46486459,-0.098048639,Private room,45,2,27,2014/10/6,0.8,2,355
952678,Annette,,Hackney,51.55682761,-0.045367757,Private room,100,1,0,,,2,360
664712,Pavel,,Hammersmith and Fulham,51.50062948,-0.214184238,Entire home/apt,218,3,1,2013/4/10,0,31,308
559848,Bel Richard And Aphra,,Islington,51.54362215,-0.103055613,Private room,230,2,0,,,1,365
5771340,Sophie,,Hackney,51.54435403,-0.040005099,Private room,40,1,0,,,1,33
5266722,Vladimir,,Hammersmith and Fulham,51.48246932,-0.19273698,Entire home/apt,65,1,0,,,1,342
4845499,Godfred/Pat,,Haringey,51.60274387,-0.07070357,Private room,35,1,1,2015/3/22,1,1,365
5241134,Anja,,Kingston upon Thames,51.39379271,-0.303510955,Shared room,39,1,0,,,1,37
4011657,Oliver,,Croydon,51.37312605,-0.092574615,Entire home/apt,80,2,4,2015/2/7,0.6,1,365
4644465,Maria,,Harrow,51.56308081,-0.353339832,Private room,35,1,1,2015/3/30,1,1,317
2476307,Pietro,,Camden,51.52290518,-0.137940435,Entire home/apt,131,1,28,2015/3/30,2.3,1,141
4264732,Elsa,,Lewisham,51.46650945,-0.012551845,Entire home/apt,50,1,0,,,1,301
461248,Maria,,Hammersmith and Fulham,51.49382835,-0.20681837,Entire home/apt,60,1,1,2014/6/3,0.1,2,107
2301274,Nicky,,Southwark,51.49933304,-0.050911256,Private room,69,3,14,2015/1/4,1.5,3,248
1912762,Johannes,,Lewisham,51.45975398,-0.016247829,Private room,46,3,45,2015/3/31,2.7,1,189
81239,Mia,,Hackney,51.53584531,-0.061780845,Entire home/apt,130,4,15,2015/3/16,0.3,1,126
3406530,Javed,,Greenwich,51.48464371,-0.002347516,Private room,29,1,43,2015/3/20,4.8,1,332
2656465,J. Muse,,Hammersmith and Fulham,51.49021687,-0.233700806,Private room,49,1,53,2015/3/31,4.4,12,310
2593625,Travis,,Camden,51.51500251,-0.123230425,Entire home/apt,210,2,7,2014/12/27,0.7,1,365
2657785,Bethia,,Hackney,51.5541092,-0.04185272,Private room,70,1,5,2014/9/20,0.5,3,298
4595314,Ludmilla,,Westminster,51.48623804,-0.140234553,Private room,65,1,0,,,1,115
2487221,Valéria & Chris,,Tower Hamlets,51.52275182,-0.037822735,Private room,30,4,2,2015/1/26,0.8,47,354
1169110,Ricky,,Lambeth,51.45680479,-0.128290055,Entire home/apt,155,2,0,,,1,163
700235,Merrydith Alexander,,Westminster,51.52796386,-0.209646403,Private room,70,3,0,,,1,365
4742570,Vik,,Hackney,51.54519552,-0.048870013,Private room,50,1,0,,,1,365
5740348,Juh,,Tower Hamlets,51.52938946,-0.059569242,Private room,30,1,0,,,21,365
3094285,Kat,,Kensington and Chelsea,51.50579163,-0.216298477,Entire home/apt,130,2,6,2015/2/16,0.7,4,359
5199536,Elite,,Southwark,51.50016362,-0.082143814,Entire home/apt,185,3,0,,,17,286
3945536,Kasia,,Southwark,51.50424552,-0.105383233,Entire home/apt,90,2,1,2014/9/19,0.1,1,201
4040793,Christina,,Hammersmith and Fulham,51.48691783,-0.215706159,Entire home/apt,90,2,5,2015/1/3,0.8,1,222
4644972,Rachel,,Tower Hamlets,51.52723864,-0.065950824,Private room,26,4,1,2014/12/31,0.3,1,109
1363841,Ada,,Kensington and Chelsea,51.52410185,-0.220509236,Entire home/apt,75,4,7,2015/1/6,0.6,1,0
1261376,Linda,,Hackney,51.54693365,-0.036594992,Entire home/apt,90,2,13,2015/1/3,0.6,3,154
4023787,Charlie & Oliver,,Hackney,51.54596748,-0.075345616,Entire home/apt,125,2,4,2014/12/8,0.6,1,154
4692483,Maxime And Fanny,,Kensington and Chelsea,51.4931631,-0.191441121,Entire home/apt,169,1,6,2015/3/1,1.5,100,206
1356276,Rosie,,Hackney,51.54569242,-0.0606298,Private room,67,1,7,2014/7/1,0.4,1,335
2661229,Ant,,Islington,51.52313203,-0.099255407,Entire home/apt,120,3,3,2015/4/5,3,2,63
839783,Maxime And Fanny,,Kensington and Chelsea,51.49040034,-0.197311176,Entire home/apt,189,3,0,,,100,0
501171,Peter,,Camden,51.52996014,-0.12462748,Private room,150,3,216,2015/3/28,6.3,2,220
5553238,Sameer,,Islington,51.54938486,-0.113933966,Entire home/apt,69,3,0,,,1,7
2969407,Robin,,Brent,51.53649106,-0.192249431,Private room,45,2,5,2014/9/19,0.6,2,354
1815184,Dan,,Westminster,51.51485675,-0.136330023,Entire home/apt,145,2,13,2014/10/24,0.7,6,321
3331021,Mickaël,,Tower Hamlets,51.52539622,-0.072174757,Private room,99,1,0,,,1,270
3512500,Chris,,Hackney,51.52613085,-0.076984737,Entire home/apt,150,2,1,2015/4/2,1,2,344
533011,Yvonne,,Westminster,51.51733116,-0.194958863,Entire home/apt,90,3,56,2015/3/30,1.7,1,96
3521113,Anthony,,Lambeth,51.48725153,-0.119296155,Entire home/apt,160,2,10,2015/2/9,1.2,2,260
3097347,Isabel,,Lambeth,51.46246577,-0.131450196,Private room,60,1,2,2014/10/26,0.4,1,365
331153,Katie,,Hackney,51.52353251,-0.083494998,Entire home/apt,160,3,25,2015/3/13,0.7,4,212
2196242,Dominic,,Hammersmith and Fulham,51.48274356,-0.213326656,Entire home/apt,100,4,2,2015/3/20,2,1,357
5098605,Molka,,Kensington and Chelsea,51.50273917,-0.191064658,Private room,65,1,1,2015/3/9,1,2,356
1234646,Analisa,,Kensington and Chelsea,51.50056469,-0.185878697,Entire home/apt,100,2,22,2014/11/3,1.3,40,193
680739,Rob & Emiko,,Wandsworth,51.46194179,-0.153526558,Private room,55,1,58,2015/2/15,1.9,1,240
3929102,Tanya,,Wandsworth,51.4619058,-0.178236416,Private room,50,2,2,2015/2/21,0.8,1,295
4278090,Chikh,,Wandsworth,51.46823083,-0.175381533,Entire home/apt,110,5,1,2015/3/12,1,2,330
4219607,Nino,,Islington,51.5230254,-0.101089187,Private room,100,3,0,,,5,301
3932270,Luiz,,Islington,51.52763807,-0.099364873,Private room,49,1,18,2015/1/25,2.5,2,350
5545901,Fraser,,Westminster,51.51714823,-0.134555202,Entire home/apt,260,2,0,,,12,311
1260297,Charlotte,,Hammersmith and Fulham,51.49687367,-0.219653434,Private room,75,1,0,,,1,362
1979478,Gian Mario,,Kensington and Chelsea,51.51083172,-0.193940492,Entire home/apt,96,15,0,,,1,365
5612956,Elvira,,Brent,51.5688805,-0.301208351,Entire home/apt,50,4,0,,,1,9
2440164,Johan,,Kensington and Chelsea,51.49815333,-0.163990345,Entire home/apt,500,1,5,2015/2/9,0.4,10,289
4018268,Alan,,Lambeth,51.46613129,-0.130606836,Private room,45,1,4,2014/12/12,0.7,1,191
5556037,David,,Westminster,51.53247035,-0.170043171,Private room,40,1,0,,,1,7
4479920,Gary,,Haringey,51.57869081,-0.115609762,Entire home/apt,120,7,0,,,1,247
3773615,Jeremy,,Westminster,51.48497706,-0.136144828,Entire home/apt,100,7,2,2015/1/3,0.3,1,255
460379,Daisy,,Barnet,51.62757725,-0.168526115,Entire home/apt,130,21,0,,,1,106
3469344,Almero,,Wandsworth,51.44962924,-0.196524875,Entire home/apt,75,4,0,,,1,254
4355995,Camilla,,Islington,51.55076741,-0.122891502,Entire home/apt,130,3,0,,,2,299
4255024,Jérémy,,Hackney,51.53041601,-0.085814536,Private room,70,1,0,,,1,160
4595829,Molly,,Hackney,51.53397842,-0.090046955,Private room,50,1,2,2014/12/16,0.5,1,50
3342409,Orit,,Hackney,51.55329017,-0.06716494,Entire home/apt,100,7,0,,,1,268
3423668,Emran,,Hackney,51.53459118,-0.088525542,Entire home/apt,119,3,30,2015/4/2,3.2,26,305
2181745,Orphea,,Hackney,51.5457054,-0.038128264,Entire home/apt,100,1,3,2014/8/9,0.3,1,93
5305359,Diene,,Hackney,51.56554002,-0.08410911,Entire home/apt,104,5,0,,,1,24
521771,Manuel And Cecilia,,Haringey,51.57774067,-0.076223103,Private room,30,2,31,2015/3/13,1,2,343
3552851,Jo,,Croydon,51.41879451,-0.086757433,Private room,35,1,0,,,1,283
47179,LuFleur,,Wandsworth,51.46646008,-0.177960356,Entire home/apt,110,4,2,2012/7/10,0.1,4,365
2730349,Juhee,,Brent,51.55353112,-0.288996344,Private room,45,1,41,2015/4/4,3.4,1,326
52940,Agri & Roger,,Barnet,51.58633503,-0.163916251,Private room,65,2,214,2015/3/31,3.9,5,293
493965,Debbie,,Waltham Forest,51.60588754,-0.002559687,Entire home/apt,95,3,6,2014/12/11,0.3,2,12
4584703,Katy,,Lambeth,51.46260925,-0.124412312,Entire home/apt,100,7,0,,,1,117
4255583,Sarah,,Lambeth,51.47562781,-0.103034481,Private room,50,1,4,2015/2/27,0.7,2,364
420605,Cassidy,,Wandsworth,51.42750251,-0.159085248,Entire home/apt,178,14,0,,,1,365
2205222,Rachel,,Lambeth,51.46639726,-0.126822309,Private room,55,1,0,,,1,365
1040483,John,,Hackney,51.5484126,-0.037153493,Private room,70,1,0,,,1,365
3529287,Anth,,Southwark,51.49084168,-0.082404958,Private room,60,1,0,,,1,289
1968163,Mattia,,Southwark,51.47964993,-0.075656499,Private room,39,1,0,,,1,365
254252,Claire,,Lambeth,51.45519232,-0.100713287,Private room,32,4,9,2015/3/22,0.3,3,365
4488821,John,,Southwark,51.46665898,-0.076510843,Private room,58,1,0,,,1,365
3269268,Joanna,,Islington,51.5584185,-0.12197195,Entire home/apt,79,3,9,2015/1/3,0.9,1,144
442246,Joanna,,Lambeth,51.46586448,-0.118210357,Private room,120,7,0,,,1,365
4181590,Nadelphe,,Hounslow,51.47800792,-0.362627174,Private room,25,1,15,2015/1/9,2.5,2,346
5883023,Mehmet,,Tower Hamlets,51.51789386,-0.057185712,Shared room,15,1,0,,,1,7
5400916,Alexandre,,Hackney,51.54261539,-0.056636748,Private room,36,1,0,,,1,21
1003616,Alexandra,,Ealing,51.51034667,-0.276873775,Private room,35,1,63,2015/1/5,2.6,5,343
5780994,Home From Home,,Kensington and Chelsea,51.4924441,-0.179922744,Entire home/apt,248,7,0,,,33,296
573754,Cecilia,,Westminster,51.51447413,-0.134200157,Entire home/apt,140,1,24,2015/2/21,0.8,2,360
5734285,Serena,,Hammersmith and Fulham,51.479712,-0.210966211,Private room,70,1,0,,,1,361
5565163,Vincenzo,,Hammersmith and Fulham,51.46937689,-0.183051416,Private room,70,1,0,,,20,365
588959,Mike,,Kensington and Chelsea,51.49253208,-0.199875284,Private room,79,3,54,2015/2/19,1.7,5,262
359316,Vanessa,,Kensington and Chelsea,51.51550912,-0.214604469,Private room,55,3,35,2015/3/30,0.9,1,50
5756467,Home From Home,,Kensington and Chelsea,51.49590608,-0.180018382,Entire home/apt,185,7,0,,,33,182
1423076,Afif,,Westminster,51.51177364,-0.131562275,Entire home/apt,80,1,68,2015/3/31,3.3,1,223
1936583,Kimberley,,Westminster,51.52001455,-0.163473191,Entire home/apt,150,2,7,2015/1/1,0.4,1,296
5229065,Bahir,,Camden,51.55347913,-0.188686301,Private room,55,4,0,,,1,365
840003,Ocky/Camelia,,Westminster,51.51906314,-0.159935957,Entire home/apt,215,7,7,2014/12/31,0.3,27,237
1668709,Des,,Camden,51.53812235,-0.140562809,Entire home/apt,120,3,1,2013/11/3,0.1,2,316
3389159,Amo,,Westminster,51.52422779,-0.159139095,Entire home/apt,95,1,23,2015/3/9,2.5,2,326
2301420,Shermaine,,Camden,51.53631753,-0.140020481,Entire home/apt,95,2,32,2015/3/17,2.6,4,300
2741091,Kari,,Tower Hamlets,51.52321353,-0.053383638,Private room,30,3,19,2015/3/8,1.6,1,201
4132500,Alex,,Tower Hamlets,51.53170934,-0.063671957,Entire home/apt,100,1,15,2015/1/31,2.5,1,187
4314373,Roland,,Tower Hamlets,51.53268844,-0.025725351,Private room,75,1,0,,,1,365
5777471,Oliveira,,Tower Hamlets,51.50482505,-0.057932489,Private room,35,1,0,,,13,359
4574953,Jak,,Westminster,51.53424437,-0.169593378,Entire home/apt,120,1,0,,,6,365
4707248,John,,Tower Hamlets,51.53207,-0.057428901,Entire home/apt,120,1,1,2015/1/4,0.3,2,301
5743876,Juh,,Tower Hamlets,51.52181233,-0.038683569,Private room,30,1,0,,,21,365
4211125,Diana,,Tower Hamlets,51.52911023,-0.053319479,Private room,60,3,2,2015/1/3,0.6,1,7
4836326,Villing,,Wandsworth,51.42836931,-0.16418334,Private room,20,1,1,2014/12/21,0.3,1,85
4649233,Damien,,Wandsworth,51.43402281,-0.184792732,Entire home/apt,70,5,0,,,1,31
326633,Mathias & Sally,,Wandsworth,51.47634003,-0.150684806,Private room,45,2,131,2015/2/21,3.6,2,49
3502795,Heidi,,Westminster,51.49053624,-0.143712321,Private room,60,1,54,2015/4/5,6.2,1,291
4715987,Jj,,Westminster,51.51333673,-0.175113421,Entire home/apt,130,3,0,,,1,276
1883419,Susan And Natasha,,Westminster,51.53549752,-0.190781286,Entire home/apt,110,2,19,2015/3/2,1.2,2,93
4593394,Bright Double Room,,Westminster,51.52173908,-0.161547079,Private room,150,1,0,,,2,365
2105921,Olu,,Westminster,51.48829588,-0.135059055,Entire home/apt,425,1,2,2015/1/25,0.2,13,365
1957254,Ocky/Camelia,,Camden,51.51890038,-0.117989637,Entire home/apt,220,7,4,2014/12/21,0.3,27,298
2044274,Nicole,,Kensington and Chelsea,51.48696723,-0.176638838,Entire home/apt,129,2,19,2015/2/9,1.2,1,365
3635977,Jasper,,Kensington and Chelsea,51.5122476,-0.206835674,Entire home/apt,200,2,0,,,1,365
3320797,Anna,,Hackney,51.53736542,-0.046684266,Private room,55,2,0,,,1,215
4886045,B,,Kensington and Chelsea,51.49362533,-0.172001772,Entire home/apt,145,2,0,,,1,79
5047657,Stephanie,,Westminster,51.52183592,-0.177560855,Private room,55,1,12,2015/3/16,6.2,4,157
5524801,Julian,,Westminster,51.51711708,-0.189501951,Private room,60,1,0,,,1,365
4516389,Sue,,Westminster,51.52639503,-0.165963496,Entire home/apt,125,7,3,2015/1/4,0.7,8,342
5726537,Anne-Ma,,Westminster,51.51952242,-0.168462641,Private room,61,1,0,,,1,4
1209449,Valéria & Chris,,Tower Hamlets,51.51572991,-0.009055287,Private room,30,1,2,2013/10/27,0.1,47,365
3911345,Jose Antonio,,Tower Hamlets,51.5223228,-0.037393367,Private room,55,2,7,2015/3/13,1,1,299
3482148,Alison,,Tower Hamlets,51.52011773,-0.030849538,Entire home/apt,95,1,0,,,1,252
1580034,Andrea,,Wandsworth,51.4614704,-0.174444689,Entire home/apt,100,5,0,,,1,217
1513505,Irene,,Tower Hamlets,51.52070131,-0.022424905,Entire home/apt,130,2,2,2014/1/2,0.1,2,363
404128,Naz,,Hounslow,51.46614145,-0.354239705,Entire home/apt,35,3,13,2015/3/15,1.1,4,273
758780,Sam,,Ealing,51.50642759,-0.340302346,Private room,28,2,105,2015/3/31,3.6,2,131
1315265,Vivian,,Brent,51.54283219,-0.245409153,Entire home/apt,50,2,5,2014/10/5,0.2,32,349
430007,Barbara,,Waltham Forest,51.57043732,0.015448254,Private room,45,2,33,2015/3/8,1.1,2,59
430006,Barbara,,Redbridge,51.56523004,0.017816876,Private room,25,1,34,2014/9/24,1,2,74
5135187,Neil,,Lambeth,51.46667002,-0.117308294,Private room,80,1,0,,,1,365
3260426,Anna,,Lambeth,51.42997815,-0.114594767,Private room,35,1,2,2014/11/1,0.3,1,365
2248949,Oliver,,Islington,51.54679599,-0.115781809,Entire home/apt,100,3,20,2015/2/18,1.5,1,261
4945970,Nadia,,Tower Hamlets,51.52589197,-0.0646602,Private room,35,1,2,2015/2/1,0.8,3,365
681690,Doreen,,Lambeth,51.42303333,-0.130179309,Entire home/apt,95,3,5,2014/11/1,0.2,3,227
3567495,Stefano,,Lambeth,51.47966984,-0.119039476,Entire home/apt,250,3,1,2014/11/27,0.2,10,339
3855567,Neil,,Southwark,51.50104556,-0.102337134,Private room,85,2,15,2015/1/3,2.2,1,319
1331943,Cathy,,Westminster,51.49530832,-0.131686163,Entire home/apt,180,5,80,2015/2/18,4,1,268
5789004,Veronika,,Lambeth,51.4418422,-0.142141111,Private room,40,2,0,,,1,333
